experiment_name,family_id,family_label,prompt_id,prompt_label,prompt_text,prompt_slot,negative_prompt,seed,seed_slot,denoise,cfg,steps,sampler_name,scheduler,seconds,batch_size,comfy_prefix,local_filename,comfy_prompt_id,family_order,page_audio_path
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,104602413208802,2,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn055__slot02__seed104602413208802,abstract__abstract-03__dn055__slot02__seed104602413208802.flac,dbb916ca-c94a-4d78-990c-acfad90e8716,1,audit/audio/abstract__abstract-03__dn055__slot02__seed104602413208802.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,247385422446336,3,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn055__slot03__seed247385422446336,abstract__abstract-03__dn055__slot03__seed247385422446336.flac,334bf56e-b976-477a-ac0f-582a6aaf96aa,1,audit/audio/abstract__abstract-03__dn055__slot03__seed247385422446336.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,226397792656353,4,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn055__slot04__seed226397792656353,abstract__abstract-03__dn055__slot04__seed226397792656353.flac,24c4ae65-19d3-46cc-90ed-d217cfc9ac7b,1,audit/audio/abstract__abstract-03__dn055__slot04__seed226397792656353.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,995575270598493,5,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn055__slot05__seed995575270598493,abstract__abstract-03__dn055__slot05__seed995575270598493.flac,702f5ec4-a8e8-4daa-9b2c-38687bfd3b74,1,audit/audio/abstract__abstract-03__dn055__slot05__seed995575270598493.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,526088629548919,6,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn055__slot06__seed526088629548919,abstract__abstract-03__dn055__slot06__seed526088629548919.flac,006792ff-6d48-4277-a34b-2c5095f6dc59,1,audit/audio/abstract__abstract-03__dn055__slot06__seed526088629548919.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,549384717397659,1,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn040__slot01__seed549384717397659,abstract__abstract-03__dn040__slot01__seed549384717397659.flac,2923c38c-3f66-4596-856b-976f57723452,1,audit/audio/abstract__abstract-03__dn040__slot01__seed549384717397659.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,104602413208802,2,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn040__slot02__seed104602413208802,abstract__abstract-03__dn040__slot02__seed104602413208802.flac,c021cf07-c5b1-4301-b764-ccd816864033,1,audit/audio/abstract__abstract-03__dn040__slot02__seed104602413208802.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,247385422446336,3,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn040__slot03__seed247385422446336,abstract__abstract-03__dn040__slot03__seed247385422446336.flac,acce7f4d-6e48-41f4-9760-ed34041a031e,1,audit/audio/abstract__abstract-03__dn040__slot03__seed247385422446336.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,226397792656353,4,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn040__slot04__seed226397792656353,abstract__abstract-03__dn040__slot04__seed226397792656353.flac,441524cf-a990-469a-a95b-77b968570483,1,audit/audio/abstract__abstract-03__dn040__slot04__seed226397792656353.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,995575270598493,5,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn040__slot05__seed995575270598493,abstract__abstract-03__dn040__slot05__seed995575270598493.flac,6fb829f6-f042-4746-9885-71dd5f9514b7,1,audit/audio/abstract__abstract-03__dn040__slot05__seed995575270598493.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-03,Colliding blackholes,Colliding blackholes,3,,526088629548919,6,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-03/abstract__abstract-03__dn040__slot06__seed526088629548919,abstract__abstract-03__dn040__slot06__seed526088629548919.flac,b56a301b-bb20-4769-a2f1-69cd972958f6,1,audit/audio/abstract__abstract-03__dn040__slot06__seed526088629548919.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,398410139056662,1,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn100__slot01__seed398410139056662,abstract__abstract-04__dn100__slot01__seed398410139056662.flac,64c90fc0-3d67-4502-9d51-6f8d09006bdb,1,audit/audio/abstract__abstract-04__dn100__slot01__seed398410139056662.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,581603229148997,2,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn100__slot02__seed581603229148997,abstract__abstract-04__dn100__slot02__seed581603229148997.flac,59c9a8e8-a1b3-40d6-9b78-1a4b5e9aae58,1,audit/audio/abstract__abstract-04__dn100__slot02__seed581603229148997.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,327312407480077,3,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn100__slot03__seed327312407480077,abstract__abstract-04__dn100__slot03__seed327312407480077.flac,f647ab71-a283-4aae-9d89-2835b9580bb0,1,audit/audio/abstract__abstract-04__dn100__slot03__seed327312407480077.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,476864878317074,4,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn100__slot04__seed476864878317074,abstract__abstract-04__dn100__slot04__seed476864878317074.flac,7ee0ba98-a3b5-4da5-834e-9519cafa14de,1,audit/audio/abstract__abstract-04__dn100__slot04__seed476864878317074.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,916589050477114,5,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn100__slot05__seed916589050477114,abstract__abstract-04__dn100__slot05__seed916589050477114.flac,51d32d15-6fd6-492a-a250-9b2bfcbd5a84,1,audit/audio/abstract__abstract-04__dn100__slot05__seed916589050477114.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,576220339838781,6,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn100__slot06__seed576220339838781,abstract__abstract-04__dn100__slot06__seed576220339838781.flac,d7167816-6536-4a15-8c41-61f72fc1572f,1,audit/audio/abstract__abstract-04__dn100__slot06__seed576220339838781.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,398410139056662,1,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn070__slot01__seed398410139056662,abstract__abstract-04__dn070__slot01__seed398410139056662.flac,36fb9c86-2378-42d0-a0cf-99b4bea23c64,1,audit/audio/abstract__abstract-04__dn070__slot01__seed398410139056662.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,581603229148997,2,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn070__slot02__seed581603229148997,abstract__abstract-04__dn070__slot02__seed581603229148997.flac,31d12eff-dfaf-4950-9659-32cc4d18b2b7,1,audit/audio/abstract__abstract-04__dn070__slot02__seed581603229148997.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,327312407480077,3,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn070__slot03__seed327312407480077,abstract__abstract-04__dn070__slot03__seed327312407480077.flac,61647d7f-2397-42dc-98ab-381fd9ffb509,1,audit/audio/abstract__abstract-04__dn070__slot03__seed327312407480077.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,476864878317074,4,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn070__slot04__seed476864878317074,abstract__abstract-04__dn070__slot04__seed476864878317074.flac,259cf28a-b13d-46b9-8821-cfe257192173,1,audit/audio/abstract__abstract-04__dn070__slot04__seed476864878317074.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,916589050477114,5,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn070__slot05__seed916589050477114,abstract__abstract-04__dn070__slot05__seed916589050477114.flac,a47d72e9-6a81-4516-a8cb-e9ae7656b794,1,audit/audio/abstract__abstract-04__dn070__slot05__seed916589050477114.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,576220339838781,6,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn070__slot06__seed576220339838781,abstract__abstract-04__dn070__slot06__seed576220339838781.flac,0fb612fb-c510-4ab9-9647-1c715edef49a,1,audit/audio/abstract__abstract-04__dn070__slot06__seed576220339838781.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,398410139056662,1,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn055__slot01__seed398410139056662,abstract__abstract-04__dn055__slot01__seed398410139056662.flac,82e10e26-026d-4604-9da6-7fea3199f5e4,1,audit/audio/abstract__abstract-04__dn055__slot01__seed398410139056662.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,581603229148997,2,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn055__slot02__seed581603229148997,abstract__abstract-04__dn055__slot02__seed581603229148997.flac,b977f958-6ad4-4164-ac44-9047dd2812f8,1,audit/audio/abstract__abstract-04__dn055__slot02__seed581603229148997.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,327312407480077,3,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn055__slot03__seed327312407480077,abstract__abstract-04__dn055__slot03__seed327312407480077.flac,8525255f-40ed-4061-a946-30fceff8b237,1,audit/audio/abstract__abstract-04__dn055__slot03__seed327312407480077.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,476864878317074,4,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn055__slot04__seed476864878317074,abstract__abstract-04__dn055__slot04__seed476864878317074.flac,91c1daf9-9054-457f-b3f9-7c60c178c585,1,audit/audio/abstract__abstract-04__dn055__slot04__seed476864878317074.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,916589050477114,5,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn055__slot05__seed916589050477114,abstract__abstract-04__dn055__slot05__seed916589050477114.flac,ce36afa0-568f-4eaa-a646-8a656c94430f,1,audit/audio/abstract__abstract-04__dn055__slot05__seed916589050477114.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,576220339838781,6,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn055__slot06__seed576220339838781,abstract__abstract-04__dn055__slot06__seed576220339838781.flac,99ea0618-ad5e-44a7-b09e-74bede27f9b9,1,audit/audio/abstract__abstract-04__dn055__slot06__seed576220339838781.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,398410139056662,1,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn040__slot01__seed398410139056662,abstract__abstract-04__dn040__slot01__seed398410139056662.flac,55c6b8c3-e583-4d46-84ef-c002a884a101,1,audit/audio/abstract__abstract-04__dn040__slot01__seed398410139056662.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,581603229148997,2,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn040__slot02__seed581603229148997,abstract__abstract-04__dn040__slot02__seed581603229148997.flac,33e5a992-fee3-48e5-93c9-0cb6016aec29,1,audit/audio/abstract__abstract-04__dn040__slot02__seed581603229148997.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,327312407480077,3,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn040__slot03__seed327312407480077,abstract__abstract-04__dn040__slot03__seed327312407480077.flac,6dd68145-c161-4f7b-a02d-104d6c1adfa9,1,audit/audio/abstract__abstract-04__dn040__slot03__seed327312407480077.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,476864878317074,4,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn040__slot04__seed476864878317074,abstract__abstract-04__dn040__slot04__seed476864878317074.flac,6f670dda-c800-40f5-bf04-1dfa1986d0f2,1,audit/audio/abstract__abstract-04__dn040__slot04__seed476864878317074.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,916589050477114,5,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn040__slot05__seed916589050477114,abstract__abstract-04__dn040__slot05__seed916589050477114.flac,d1e667f6-9e55-4ba7-9bb4-102490b47f64,1,audit/audio/abstract__abstract-04__dn040__slot05__seed916589050477114.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-04,Fragile entropic structure,Fragile entropic structure,4,,576220339838781,6,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-04/abstract__abstract-04__dn040__slot06__seed576220339838781,abstract__abstract-04__dn040__slot06__seed576220339838781.flac,18e26fc6-aa02-4e56-ab74-9f9d0cd1f8b3,1,audit/audio/abstract__abstract-04__dn040__slot06__seed576220339838781.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,845291948846361,1,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn100__slot01__seed845291948846361,abstract__abstract-05__dn100__slot01__seed845291948846361.flac,91bbfe0a-31d2-4e4c-aff6-57df58ed4805,1,audit/audio/abstract__abstract-05__dn100__slot01__seed845291948846361.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,710378140300593,2,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn100__slot02__seed710378140300593,abstract__abstract-05__dn100__slot02__seed710378140300593.flac,d8df5ce1-26d0-4df1-b8cf-03850a320e24,1,audit/audio/abstract__abstract-05__dn100__slot02__seed710378140300593.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,554159517989115,3,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn100__slot03__seed554159517989115,abstract__abstract-05__dn100__slot03__seed554159517989115.flac,45c7534a-4866-4644-b635-30b28bab2ea8,1,audit/audio/abstract__abstract-05__dn100__slot03__seed554159517989115.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,499548161013021,4,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn100__slot04__seed499548161013021,abstract__abstract-05__dn100__slot04__seed499548161013021.flac,b713296d-e20a-4d8d-bee3-fa68addf53a8,1,audit/audio/abstract__abstract-05__dn100__slot04__seed499548161013021.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,799177406954422,5,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn100__slot05__seed799177406954422,abstract__abstract-05__dn100__slot05__seed799177406954422.flac,a1defb04-0fac-4e0b-b229-177d1b9511b1,1,audit/audio/abstract__abstract-05__dn100__slot05__seed799177406954422.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,755127694752658,6,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn100__slot06__seed755127694752658,abstract__abstract-05__dn100__slot06__seed755127694752658.flac,e162f5b0-0763-4a8e-9212-f7145de68a58,1,audit/audio/abstract__abstract-05__dn100__slot06__seed755127694752658.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,845291948846361,1,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn070__slot01__seed845291948846361,abstract__abstract-05__dn070__slot01__seed845291948846361.flac,3d0b9de9-4afa-4395-a265-7bc40b3ab445,1,audit/audio/abstract__abstract-05__dn070__slot01__seed845291948846361.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,710378140300593,2,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn070__slot02__seed710378140300593,abstract__abstract-05__dn070__slot02__seed710378140300593.flac,8fcd5d9b-ced3-4436-a921-ab94c2627ef6,1,audit/audio/abstract__abstract-05__dn070__slot02__seed710378140300593.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,554159517989115,3,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn070__slot03__seed554159517989115,abstract__abstract-05__dn070__slot03__seed554159517989115.flac,a7d4ccb1-060c-462a-aec6-37315253f8b4,1,audit/audio/abstract__abstract-05__dn070__slot03__seed554159517989115.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,499548161013021,4,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn070__slot04__seed499548161013021,abstract__abstract-05__dn070__slot04__seed499548161013021.flac,8582db2e-fb62-4587-bf19-729206eae32c,1,audit/audio/abstract__abstract-05__dn070__slot04__seed499548161013021.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,799177406954422,5,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn070__slot05__seed799177406954422,abstract__abstract-05__dn070__slot05__seed799177406954422.flac,132f007b-2df1-45a6-ba13-818ce6522da7,1,audit/audio/abstract__abstract-05__dn070__slot05__seed799177406954422.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,755127694752658,6,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn070__slot06__seed755127694752658,abstract__abstract-05__dn070__slot06__seed755127694752658.flac,eb674d80-8ac9-4710-89e6-ba0bc054a18a,1,audit/audio/abstract__abstract-05__dn070__slot06__seed755127694752658.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,845291948846361,1,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn055__slot01__seed845291948846361,abstract__abstract-05__dn055__slot01__seed845291948846361.flac,cc4f9e5f-b935-46ff-8ec8-6a472f67cbd4,1,audit/audio/abstract__abstract-05__dn055__slot01__seed845291948846361.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,710378140300593,2,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn055__slot02__seed710378140300593,abstract__abstract-05__dn055__slot02__seed710378140300593.flac,8f4d6fb8-caf9-4dd2-9ecf-62222347f5f9,1,audit/audio/abstract__abstract-05__dn055__slot02__seed710378140300593.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,554159517989115,3,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn055__slot03__seed554159517989115,abstract__abstract-05__dn055__slot03__seed554159517989115.flac,87c018ea-0653-4377-95e6-3efbcae60ba5,1,audit/audio/abstract__abstract-05__dn055__slot03__seed554159517989115.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,499548161013021,4,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn055__slot04__seed499548161013021,abstract__abstract-05__dn055__slot04__seed499548161013021.flac,855742c8-0116-4f10-a2ad-bca2709ad4e7,1,audit/audio/abstract__abstract-05__dn055__slot04__seed499548161013021.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,799177406954422,5,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn055__slot05__seed799177406954422,abstract__abstract-05__dn055__slot05__seed799177406954422.flac,eaf43685-a0a4-4100-a9f2-5abd39faf631,1,audit/audio/abstract__abstract-05__dn055__slot05__seed799177406954422.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-05,Entangled bilateral transfer functions,Entangled bilateral transfer functions,5,,755127694752658,6,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-05/abstract__abstract-05__dn055__slot06__seed755127694752658,abstract__abstract-05__dn055__slot06__seed755127694752658.flac,7aa4a4b7-7647-4a7c-a997-d325a8366f8c,1,audit/audio/abstract__abstract-05__dn055__slot06__seed755127694752658.mp3
