local_filename,family_id,family_label,prompt_id,prompt_label,prompt_slot,seed,seed_slot,denoise,best_matching_prompt_id,best_matching_prompt_label,best_matching_prompt_family_id,best_matching_prompt_family_label,best_matching_prompt_cosine_similarity,similarity_to_descriptive-01,similarity_to_descriptive-02,similarity_to_descriptive-03,similarity_to_descriptive-04,similarity_to_descriptive-05,similarity_to_abstract-01,similarity_to_abstract-02,similarity_to_abstract-03,similarity_to_abstract-04,similarity_to_abstract-05
descriptive__descriptive-03__dn040__slot04__seed226397792656353.flac,descriptive,Descriptive,descriptive-03,Ambient synth loop,3,226397792656353,4,0.4,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.16644595563411713,-0.045964401215314865,0.08330459892749786,0.16644595563411713,-0.028045224025845528,-0.11432735621929169,-0.0066496566869318485,-0.06314153969287872,0.07072094827890396,-0.011472356505692005,0.10885164141654968
descriptive__descriptive-03__dn100__slot05__seed995575270598493.flac,descriptive,Descriptive,descriptive-03,Ambient synth loop,3,995575270598493,5,1.0,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.48079121112823486,-0.12212445586919785,-0.012594381347298622,0.48079121112823486,-0.011959819123148918,0.1617763489484787,0.06699496507644653,0.23156937956809998,0.00455500278621912,0.060643766075372696,0.2697983384132385
descriptive__descriptive-03__dn070__slot05__seed995575270598493.flac,descriptive,Descriptive,descriptive-03,Ambient synth loop,3,995575270598493,5,0.7,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4615893065929413,0.036667339503765106,-0.01705266535282135,0.4615893065929413,-0.0172934178262949,0.1626933217048645,0.08830739557743073,0.1765071004629135,-0.06016801670193672,0.10230305790901184,0.20725350081920624
descriptive__descriptive-03__dn055__slot05__seed995575270598493.flac,descriptive,Descriptive,descriptive-03,Ambient synth loop,3,995575270598493,5,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.546908438205719,0.03458736836910248,-0.011842957697808743,0.546908438205719,-0.039374835789203644,0.14384324848651886,0.17469798028469086,0.25800803303718567,0.09038262814283371,0.14010009169578552,0.28440096974372864
descriptive__descriptive-03__dn040__slot05__seed995575270598493.flac,descriptive,Descriptive,descriptive-03,Ambient synth loop,3,995575270598493,5,0.4,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.3521190881729126,-0.08609258383512497,0.09090758115053177,0.3521190881729126,0.04288320988416672,0.1674046665430069,0.12100667506456375,0.028660861775279045,0.10673540830612183,0.014109152369201183,0.28766968846321106
descriptive__descriptive-03__dn100__slot06__seed526088629548919.flac,descriptive,Descriptive,descriptive-03,Ambient synth loop,3,526088629548919,6,1.0,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.5702806115150452,0.045924291014671326,0.05578281357884407,0.5702806115150452,0.019249217584729195,0.1212783008813858,0.23984836041927338,0.28736382722854614,0.15830589830875397,0.09112284332513809,0.3176887631416321
descriptive__descriptive-03__dn070__slot06__seed526088629548919.flac,descriptive,Descriptive,descriptive-03,Ambient synth loop,3,526088629548919,6,0.7,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.5937373638153076,0.04202910512685776,0.07443594187498093,0.5937373638153076,0.043418772518634796,0.2813875675201416,0.23010146617889404,0.2061983197927475,0.09624792635440826,0.21234142780303955,0.23319855332374573
descriptive__descriptive-03__dn055__slot06__seed526088629548919.flac,descriptive,Descriptive,descriptive-03,Ambient synth loop,3,526088629548919,6,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.5108920931816101,-0.02722831256687641,-0.0017269848613068461,0.5108920931816101,-0.054857105016708374,0.16520024836063385,0.09796694666147232,0.1848590224981308,0.052686236798763275,0.03786462917923927,0.1952059417963028
descriptive__descriptive-03__dn040__slot06__seed526088629548919.flac,descriptive,Descriptive,descriptive-03,Ambient synth loop,3,526088629548919,6,0.4,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.38343751430511475,-0.037178121507167816,-0.036887481808662415,0.38343751430511475,0.06381472200155258,0.24411451816558838,0.21849219501018524,0.2617306113243103,0.07430794835090637,0.16042888164520264,0.3121797740459442
descriptive__descriptive-04__dn100__slot01__seed398410139056662.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,398410139056662,1,1.0,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.3811482787132263,-0.06720972061157227,-0.11742217093706131,0.08769888430833817,0.3811482787132263,0.039885710924863815,0.022961687296628952,0.09130493551492691,0.0813065692782402,0.046380724757909775,0.27288100123405457
descriptive__descriptive-04__dn070__slot01__seed398410139056662.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,398410139056662,1,0.7,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4021886885166168,-0.045820437371730804,-0.055800702422857285,0.0798424631357193,0.4021886885166168,0.04110804945230484,0.07208346575498581,0.09196636080741882,0.0881156474351883,0.038121338933706284,0.29438871145248413
descriptive__descriptive-04__dn055__slot01__seed398410139056662.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,398410139056662,1,0.55,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.38124796748161316,-0.008920333348214626,0.03267201408743858,0.08667033165693283,0.38124796748161316,0.06403505057096481,0.1611604541540146,0.17747092247009277,0.22368735074996948,0.006159971933811903,0.22634057700634003
descriptive__descriptive-04__dn040__slot01__seed398410139056662.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,398410139056662,1,0.4,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.3055448532104492,-0.03304818645119667,-0.08991001546382904,0.012957099825143814,0.3055448532104492,0.02652718871831894,0.02927025593817234,0.062086813151836395,0.016407955437898636,-0.03827057033777237,0.1683819591999054
descriptive__descriptive-04__dn100__slot02__seed581603229148997.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,581603229148997,2,1.0,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.3240489661693573,-0.09048151969909668,-0.003449923126026988,0.12649329006671906,0.3240489661693573,0.13587547838687897,0.13917964696884155,0.10046757012605667,0.19018547236919403,0.05651799589395523,0.20872539281845093
descriptive__descriptive-04__dn070__slot02__seed581603229148997.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,581603229148997,2,0.7,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.3679678440093994,-0.060400642454624176,0.006110765505582094,0.14555318653583527,0.3679678440093994,0.07741866260766983,0.05466083437204361,0.1257307529449463,0.08598057925701141,0.010340763255953789,0.25796324014663696
descriptive__descriptive-04__dn055__slot02__seed581603229148997.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,581603229148997,2,0.55,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.44477203488349915,-0.0415201373398304,0.057472966611385345,0.012308276258409023,0.44477203488349915,0.03918403387069702,-0.02223367989063263,-0.007126699201762676,0.02178952842950821,0.01575811207294464,0.19301214814186096
descriptive__descriptive-04__dn040__slot02__seed581603229148997.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,581603229148997,2,0.4,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.330282986164093,-0.06471714377403259,-0.029193950816988945,-0.0400506928563118,0.330282986164093,0.07181130349636078,0.1108357310295105,0.06819280982017517,0.05914875119924545,0.03494105115532875,0.17320193350315094
descriptive__descriptive-04__dn100__slot03__seed327312407480077.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,327312407480077,3,1.0,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.39832332730293274,-0.01654251664876938,-0.0196850523352623,0.08746340125799179,0.39832332730293274,0.010847040452063084,0.059946224093437195,0.09676703810691833,0.04471192881464958,0.034291140735149384,0.2578955590724945
descriptive__descriptive-04__dn070__slot03__seed327312407480077.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,327312407480077,3,0.7,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.34551021456718445,-0.07559048384428024,-0.07788174599409103,0.036463577300310135,0.34551021456718445,-0.05382351204752922,-0.0798308327794075,-0.03049442358314991,-0.060428205877542496,-0.03591390699148178,0.1437681019306183
descriptive__descriptive-04__dn055__slot03__seed327312407480077.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,327312407480077,3,0.55,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.3469177484512329,-0.07624123990535736,0.031839046627283096,0.07887715101242065,0.3469177484512329,0.06787633150815964,0.16555792093276978,0.1354384571313858,0.2336798757314682,0.011648215353488922,0.26674333214759827
descriptive__descriptive-04__dn040__slot03__seed327312407480077.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,327312407480077,3,0.4,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.37108761072158813,-0.031872961670160294,-0.061964888125658035,0.10962942242622375,0.37108761072158813,0.13397453725337982,0.12510409951210022,0.14489668607711792,0.17843590676784515,0.0550842359662056,0.30083465576171875
descriptive__descriptive-04__dn100__slot04__seed476864878317074.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,476864878317074,4,1.0,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.36716771125793457,-0.03404354304075241,-0.002941752318292856,-0.046998754143714905,0.36716771125793457,-0.05826666206121445,-0.06278477609157562,-0.035275936126708984,-0.05041348189115524,-0.033726077526807785,0.12557145953178406
descriptive__descriptive-04__dn070__slot04__seed476864878317074.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,476864878317074,4,0.7,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.3995529115200043,-0.03988657519221306,-0.018940255045890808,-0.016246208921074867,0.3995529115200043,-0.0019873008131980896,-0.03999007120728493,-0.014168182387948036,-0.016737572848796844,-0.016758102923631668,0.15353457629680634
descriptive__descriptive-04__dn055__slot04__seed476864878317074.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,476864878317074,4,0.55,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.41057756543159485,-0.0554887019097805,-0.02082711271941662,0.031164757907390594,0.41057756543159485,0.027904806658625603,0.027052026242017746,0.024243474006652832,0.04568685218691826,0.0180471483618021,0.21620556712150574
descriptive__descriptive-04__dn040__slot04__seed476864878317074.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,476864878317074,4,0.4,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.35636889934539795,-0.09766200184822083,-0.08660514652729034,0.0786055251955986,0.27991050481796265,0.06052118539810181,0.07290749251842499,0.2580483555793762,0.18948940932750702,-0.01855025254189968,0.35636889934539795
descriptive__descriptive-04__dn100__slot05__seed916589050477114.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,916589050477114,5,1.0,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4139866828918457,-0.04205629602074623,-0.044798094779253006,0.0697428435087204,0.4139866828918457,0.043600764125585556,0.0634370669722557,0.1189998984336853,0.13645663857460022,0.02982945367693901,0.2896019220352173
descriptive__descriptive-04__dn070__slot05__seed916589050477114.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,916589050477114,5,0.7,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.41496792435646057,0.0046173944137990475,-0.11676742136478424,0.19232214987277985,0.41496792435646057,0.08651840686798096,0.1853361576795578,0.20124177634716034,0.18080557882785797,0.08946777135133743,0.3240065574645996
descriptive__descriptive-04__dn055__slot05__seed916589050477114.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,916589050477114,5,0.55,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.38042163848876953,0.006489000748842955,-0.07314988970756531,0.11745835840702057,0.38042163848876953,0.133053258061409,0.14934991300106049,0.210997074842453,0.17202769219875336,0.06075155362486839,0.2781403362751007
descriptive__descriptive-04__dn040__slot05__seed916589050477114.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,916589050477114,5,0.4,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.43988150358200073,-0.0634089857339859,-0.06064024567604065,0.05180033668875694,0.43988150358200073,0.052929818630218506,0.07480783015489578,0.1299567073583603,0.11864865571260452,0.03758646920323372,0.3353147804737091
descriptive__descriptive-04__dn100__slot06__seed576220339838781.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,576220339838781,6,1.0,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.424944132566452,-0.057709548622369766,-0.015282937325537205,0.0891285240650177,0.424944132566452,0.12496959418058395,0.08125504106283188,0.12640614807605743,0.13020461797714233,0.01850607991218567,0.2845960557460785
descriptive__descriptive-04__dn070__slot06__seed576220339838781.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,576220339838781,6,0.7,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.36877232789993286,-0.026957010850310326,-0.046066682785749435,0.08010173588991165,0.36877232789993286,-0.008465390652418137,-0.005423117894679308,0.018678147345781326,0.0022075457964092493,0.024231284856796265,0.19532865285873413
descriptive__descriptive-04__dn055__slot06__seed576220339838781.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,576220339838781,6,0.55,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.3732345402240753,-0.07924575358629227,-0.025520671159029007,0.046992868185043335,0.3732345402240753,-0.007372973021119833,-0.03887736052274704,-0.023899171501398087,-0.00591714633628726,-0.008202476426959038,0.17243818938732147
descriptive__descriptive-04__dn040__slot06__seed576220339838781.flac,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",4,576220339838781,6,0.4,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4182218909263611,-0.008275443688035011,-0.07353569567203522,0.10565946996212006,0.4182218909263611,0.06139195337891579,0.06429915875196457,0.08731409162282944,0.06259659677743912,0.0436985157430172,0.2320428490638733
descriptive__descriptive-05__dn100__slot01__seed845291948846361.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,845291948846361,1,1.0,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.2926797866821289,-0.1430724561214447,0.09242907166481018,0.2926797866821289,-0.028731727972626686,0.22684934735298157,-0.030723845586180687,-0.04936770722270012,-0.06809667497873306,-0.01758563704788685,-0.005611202213913202
descriptive__descriptive-05__dn070__slot01__seed845291948846361.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,845291948846361,1,0.7,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.23707343637943268,-0.17035534977912903,0.13360832631587982,0.19040901958942413,-0.03974754735827446,0.23707343637943268,-0.1060904711484909,-0.09433308243751526,-0.0691513866186142,-0.06461871415376663,-0.021792041137814522
descriptive__descriptive-05__dn055__slot01__seed845291948846361.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,845291948846361,1,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.32246845960617065,-0.06383204460144043,-0.02717750333249569,0.32246845960617065,-0.09040937572717667,0.11518969386816025,-0.026258446276187897,0.00370725616812706,-0.10402015596628189,0.02037319354712963,0.06761261820793152
descriptive__descriptive-05__dn040__slot01__seed845291948846361.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,845291948846361,1,0.4,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.38286370038986206,-0.05539661645889282,0.02178342267870903,0.38286370038986206,0.022362662479281425,0.2847220301628113,0.03843711316585541,0.04077939689159393,-0.018804466351866722,0.10595742613077164,0.12344548106193542
descriptive__descriptive-05__dn100__slot02__seed710378140300593.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,710378140300593,2,1.0,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.18640971183776855,-0.13501664996147156,0.04468833655118942,0.18640971183776855,0.009356245398521423,0.13248582184314728,-0.053359270095825195,-0.008527698926627636,0.029265079647302628,0.013394585810601711,0.15900467336177826
descriptive__descriptive-05__dn070__slot02__seed710378140300593.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,710378140300593,2,0.7,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.2394636869430542,-0.06522952765226364,0.07596044987440109,0.2394636869430542,-0.019400866702198982,0.21695807576179504,-0.019557613879442215,-0.07043634355068207,-0.07152117043733597,0.008183177560567856,0.009433556348085403
descriptive__descriptive-05__dn055__slot02__seed710378140300593.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,710378140300593,2,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.36993467807769775,-0.1009654775261879,-0.04272106662392616,0.36993467807769775,-0.08998773992061615,0.07903093099594116,-0.004111172631382942,0.060703568160533905,-0.10555283725261688,0.020030416548252106,0.0325484536588192
descriptive__descriptive-05__dn040__slot02__seed710378140300593.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,710378140300593,2,0.4,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.3046919107437134,-0.05237922817468643,0.17112907767295837,0.22188055515289307,0.1345600038766861,0.3046919107437134,-0.006196302827447653,-0.032372623682022095,0.08828048408031464,0.06007395312190056,0.1118277832865715
descriptive__descriptive-05__dn100__slot03__seed554159517989115.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,554159517989115,3,1.0,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4158289432525635,-0.11966094374656677,0.11500885337591171,0.4158289432525635,0.05978286266326904,0.29474934935569763,0.09774772822856903,0.053412750363349915,-0.029178185388445854,0.05279877409338951,0.04786272346973419
descriptive__descriptive-05__dn070__slot03__seed554159517989115.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,554159517989115,3,0.7,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.2700084447860718,-0.08888991177082062,0.0720202773809433,0.2700084447860718,-0.0018863521981984377,0.20164147019386292,-0.037744566798210144,-0.04051094874739647,-0.13116773962974548,-0.0024051403161138296,-0.0033135346602648497
descriptive__descriptive-05__dn055__slot03__seed554159517989115.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,554159517989115,3,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.1815737634897232,-0.12019374966621399,0.0745239108800888,0.1815737634897232,-0.030907712876796722,0.15218952298164368,-0.02162308432161808,0.02519727312028408,0.014890908263623714,-0.06206471100449562,0.0809379518032074
descriptive__descriptive-05__dn040__slot03__seed554159517989115.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,554159517989115,3,0.4,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.22877579927444458,-0.13971592485904694,0.017642566934227943,0.18264853954315186,-0.029030250385403633,0.08973100781440735,-0.014936988241970539,0.17328009009361267,0.07569123804569244,-0.01818999834358692,0.22877579927444458
descriptive__descriptive-05__dn100__slot04__seed499548161013021.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,499548161013021,4,1.0,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.3362731635570526,-0.09337423741817474,0.08991248160600662,0.3362731635570526,0.008455830626189709,0.2667818069458008,-0.03455670177936554,-0.06118236109614372,-0.09003181010484695,0.01304386556148529,-0.04646765813231468
descriptive__descriptive-05__dn070__slot04__seed499548161013021.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,499548161013021,4,0.7,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.28575029969215393,-0.07202824205160141,0.08551602810621262,0.28575029969215393,-0.017586244270205498,0.23797646164894104,0.012197354808449745,0.028861498460173607,-0.001070651807822287,0.010778732597827911,0.08700589835643768
descriptive__descriptive-05__dn055__slot04__seed499548161013021.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,499548161013021,4,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.24878950417041779,-0.08431732654571533,0.11116987466812134,0.24878950417041779,0.049605146050453186,0.1984325349330902,-0.034076809883117676,-0.033753812313079834,-0.00443178229033947,0.01723387837409973,0.09610742330551147
descriptive__descriptive-05__dn040__slot04__seed499548161013021.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,499548161013021,4,0.4,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.23171131312847137,-0.1256113201379776,0.07408363372087479,0.1926577389240265,0.05732963606715202,0.23171131312847137,0.03967469930648804,0.06444954127073288,0.12673236429691315,0.02930423431098461,0.16834807395935059
descriptive__descriptive-05__dn100__slot05__seed799177406954422.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,799177406954422,5,1.0,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4768814444541931,-0.03370531275868416,0.05051976069808006,0.4768814444541931,-0.03345469757914543,0.21991942822933197,0.05087868124246597,0.02816016413271427,-0.06818805634975433,0.0734352096915245,0.0496489442884922
descriptive__descriptive-05__dn070__slot05__seed799177406954422.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,799177406954422,5,0.7,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.3874601423740387,-0.0861930176615715,0.1215793788433075,0.3874601423740387,0.01928117126226425,0.27352097630500793,0.06848004460334778,0.09139873087406158,0.09490518271923065,0.08031586557626724,0.1448763608932495
descriptive__descriptive-05__dn055__slot05__seed799177406954422.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,799177406954422,5,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.367168128490448,-0.112082339823246,0.10536745190620422,0.367168128490448,-0.037080228328704834,0.20014303922653198,0.009546101093292236,0.0305391326546669,-0.007349322084337473,0.02221710793673992,0.04724092036485672
descriptive__descriptive-05__dn040__slot05__seed799177406954422.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,799177406954422,5,0.4,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.32285380363464355,-0.11235061287879944,0.05805448815226555,0.25209203362464905,0.019870275631546974,0.32285380363464355,-0.09614837914705276,-0.06506100296974182,-0.10139722377061844,0.06528910249471664,-0.05440058931708336
descriptive__descriptive-05__dn100__slot06__seed755127694752658.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,755127694752658,6,1.0,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.3489384353160858,-0.08720375597476959,0.1120828315615654,0.3489384353160858,0.01104059349745512,0.28727731108665466,0.018384043127298355,0.004103390499949455,-0.05821354314684868,-0.017252380028367043,0.006144528742879629
descriptive__descriptive-05__dn070__slot06__seed755127694752658.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,755127694752658,6,0.7,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.29938817024230957,-0.07291652262210846,0.0646914467215538,0.2909806966781616,0.03033147007226944,0.29938817024230957,-0.019466383382678032,-0.052023306488990784,-0.08940470218658447,0.025523653253912926,-0.050802458077669144
descriptive__descriptive-05__dn055__slot06__seed755127694752658.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,755127694752658,6,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.27976715564727783,-0.11820290237665176,0.04308402165770531,0.27976715564727783,-0.02381976880133152,0.23836784064769745,-0.09379738569259644,-0.11330465227365494,-0.17128978669643402,-0.02175566367805004,-0.08342070132493973
descriptive__descriptive-05__dn040__slot06__seed755127694752658.flac,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",5,755127694752658,6,0.4,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.23334690928459167,-0.1453041434288025,0.08079205453395844,0.16215874254703522,-0.04392969608306885,0.23334690928459167,-0.11077180504798889,-0.07399178296327591,-0.01304798386991024,-0.015482919290661812,0.03494952246546745
abstract__abstract-01__dn100__slot01__seed936466550673771.flac,abstract,Abstract,abstract-01,Solar ekphrasis,1,936466550673771,1,1.0,abstract-02,Cosmic infoldings,abstract,Abstract,0.38057804107666016,-0.07186896353960037,-0.018680209293961525,0.19801869988441467,-0.03931315243244171,0.011931474320590496,0.25345858931541443,0.38057804107666016,0.22893376648426056,0.051798801869153976,0.34356242418289185
abstract__abstract-01__dn070__slot01__seed936466550673771.flac,abstract,Abstract,abstract-01,Solar ekphrasis,1,936466550673771,1,0.7,abstract-01,Solar ekphrasis,abstract,Abstract,0.3590720593929291,-0.0814111977815628,-0.1491364687681198,0.351429283618927,0.009759070351719856,0.10359767079353333,0.3590720593929291,0.35847699642181396,0.0876045823097229,0.014516734518110752,0.12792706489562988
abstract__abstract-01__dn055__slot01__seed936466550673771.flac,abstract,Abstract,abstract-01,Solar ekphrasis,1,936466550673771,1,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.24073174595832825,-0.14583954215049744,-0.061969511210918427,0.24073174595832825,-0.05363147705793381,-0.0011047234293073416,0.17719633877277374,0.1984206587076187,0.061377912759780884,0.07236163318157196,0.13323763012886047
abstract__abstract-01__dn040__slot01__seed936466550673771.flac,abstract,Abstract,abstract-01,Solar ekphrasis,1,936466550673771,1,0.4,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.38784146308898926,-0.054616428911685944,0.040349747985601425,0.38784146308898926,-0.03987960144877434,0.14883355796337128,0.06609716266393661,0.16524529457092285,0.01852927729487419,0.053426023572683334,0.23854482173919678
abstract__abstract-01__dn100__slot02__seed937150080021621.flac,abstract,Abstract,abstract-01,Solar ekphrasis,1,937150080021621,2,1.0,abstract-01,Solar ekphrasis,abstract,Abstract,0.39644283056259155,-0.027169030159711838,-0.028688468039035797,0.3817462921142578,0.1029026061296463,0.08862223476171494,0.39644283056259155,0.26783642172813416,0.11308387666940689,0.07143907994031906,0.2091263383626938
abstract__abstract-01__dn070__slot02__seed937150080021621.flac,abstract,Abstract,abstract-01,Solar ekphrasis,1,937150080021621,2,0.7,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.31169188022613525,0.021252531558275223,-0.028830572962760925,0.2711329460144043,0.12370511144399643,0.13205786049365997,0.23896735906600952,0.14427147805690765,0.13172781467437744,0.03460948169231415,0.31169188022613525
abstract__abstract-01__dn055__slot02__seed937150080021621.flac,abstract,Abstract,abstract-01,Solar ekphrasis,1,937150080021621,2,0.55,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.43973755836486816,0.014705093577504158,-0.1541413962841034,0.43973755836486816,0.08446166664361954,0.17114382982254028,0.3098287582397461,0.29019948840141296,0.07251264154911041,0.07801288366317749,0.2902334928512573
abstract__abstract-01__dn040__slot02__seed937150080021621.flac,abstract,Abstract,abstract-01,Solar ekphrasis,1,937150080021621,2,0.4,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.42674222588539124,-0.004620736464858055,-0.11538730561733246,0.42674222588539124,-0.029557859525084496,0.16077177226543427,0.05636940523982048,0.10470033437013626,-0.030270610004663467,0.0014925998402759433,0.27552637457847595
abstract__abstract-01__dn100__slot03__seed713301688808005.flac,abstract,Abstract,abstract-01,Solar ekphrasis,1,713301688808005,3,1.0,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.3550078570842743,0.02954624965786934,-0.11607681214809418,0.3550078570842743,0.0839141383767128,0.07723962515592575,0.049189481884241104,0.05887158587574959,-0.07305830717086792,0.06442783027887344,0.12265558540821075
