family_id,family_label,prompt_id,prompt_label,prompt_slot,seed,seed_slot,denoise,local_filename,pc1,pc2
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,247385422446336,3,0.55,unconditioned__unconditioned-03__dn055__slot03__seed247385422446336.flac,0.12490214407444,-0.0803670585155487
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,247385422446336,3,0.4,unconditioned__unconditioned-03__dn040__slot03__seed247385422446336.flac,0.03264578431844711,0.20689675211906433
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,226397792656353,4,1.0,unconditioned__unconditioned-03__dn100__slot04__seed226397792656353.flac,0.19147297739982605,-0.2743073105812073
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,226397792656353,4,0.7,unconditioned__unconditioned-03__dn070__slot04__seed226397792656353.flac,0.11247852444648743,-0.23896688222885132
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,226397792656353,4,0.55,unconditioned__unconditioned-03__dn055__slot04__seed226397792656353.flac,0.25818005204200745,0.008249976672232151
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,226397792656353,4,0.4,unconditioned__unconditioned-03__dn040__slot04__seed226397792656353.flac,0.07778510451316833,-0.25112268328666687
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,995575270598493,5,1.0,unconditioned__unconditioned-03__dn100__slot05__seed995575270598493.flac,0.1918288767337799,-0.20396926999092102
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,995575270598493,5,0.7,unconditioned__unconditioned-03__dn070__slot05__seed995575270598493.flac,0.28767651319503784,0.07853071391582489
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,995575270598493,5,0.55,unconditioned__unconditioned-03__dn055__slot05__seed995575270598493.flac,0.3986815810203552,-0.059350837022066116
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,995575270598493,5,0.4,unconditioned__unconditioned-03__dn040__slot05__seed995575270598493.flac,0.14864294230937958,0.1958148330450058
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,526088629548919,6,1.0,unconditioned__unconditioned-03__dn100__slot06__seed526088629548919.flac,0.3083561062812805,-0.09782532602548599
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,526088629548919,6,0.7,unconditioned__unconditioned-03__dn070__slot06__seed526088629548919.flac,0.05191551148891449,-0.06001054495573044
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,526088629548919,6,0.55,unconditioned__unconditioned-03__dn055__slot06__seed526088629548919.flac,0.11170484870672226,0.009482640773057938
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,526088629548919,6,0.4,unconditioned__unconditioned-03__dn040__slot06__seed526088629548919.flac,0.03523142635822296,0.31766650080680847
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,398410139056662,1,1.0,unconditioned__unconditioned-04__dn100__slot01__seed398410139056662.flac,0.0715365782380104,-0.10049775242805481
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,398410139056662,1,0.7,unconditioned__unconditioned-04__dn070__slot01__seed398410139056662.flac,-0.07243389636278152,-0.24957697093486786
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,398410139056662,1,0.55,unconditioned__unconditioned-04__dn055__slot01__seed398410139056662.flac,-0.14722226560115814,-0.10048099607229233
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,398410139056662,1,0.4,unconditioned__unconditioned-04__dn040__slot01__seed398410139056662.flac,0.09449589997529984,-0.3805769383907318
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,581603229148997,2,1.0,unconditioned__unconditioned-04__dn100__slot02__seed581603229148997.flac,0.3832254111766815,-0.2684692144393921
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,581603229148997,2,0.7,unconditioned__unconditioned-04__dn070__slot02__seed581603229148997.flac,0.32106274366378784,-0.09514598548412323
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,581603229148997,2,0.55,unconditioned__unconditioned-04__dn055__slot02__seed581603229148997.flac,0.26606929302215576,0.09827430546283722
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,581603229148997,2,0.4,unconditioned__unconditioned-04__dn040__slot02__seed581603229148997.flac,0.004180710297077894,0.38333773612976074
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,327312407480077,3,1.0,unconditioned__unconditioned-04__dn100__slot03__seed327312407480077.flac,0.1661430299282074,-0.3562255799770355
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,327312407480077,3,0.7,unconditioned__unconditioned-04__dn070__slot03__seed327312407480077.flac,0.33916643261909485,-0.22141562402248383
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,327312407480077,3,0.55,unconditioned__unconditioned-04__dn055__slot03__seed327312407480077.flac,0.23835165798664093,-0.30598387122154236
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,327312407480077,3,0.4,unconditioned__unconditioned-04__dn040__slot03__seed327312407480077.flac,0.1206788420677185,0.04943821206688881
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,476864878317074,4,1.0,unconditioned__unconditioned-04__dn100__slot04__seed476864878317074.flac,-0.2666042745113373,-0.22451521456241608
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,476864878317074,4,0.7,unconditioned__unconditioned-04__dn070__slot04__seed476864878317074.flac,0.11739037930965424,0.003167596645653248
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,476864878317074,4,0.55,unconditioned__unconditioned-04__dn055__slot04__seed476864878317074.flac,0.051427796483039856,-0.2626360058784485
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,476864878317074,4,0.4,unconditioned__unconditioned-04__dn040__slot04__seed476864878317074.flac,0.009650465101003647,0.16707062721252441
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,916589050477114,5,1.0,unconditioned__unconditioned-04__dn100__slot05__seed916589050477114.flac,0.2794896364212036,-0.11593972891569138
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,916589050477114,5,0.7,unconditioned__unconditioned-04__dn070__slot05__seed916589050477114.flac,0.4491501748561859,-0.14688387513160706
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,916589050477114,5,0.55,unconditioned__unconditioned-04__dn055__slot05__seed916589050477114.flac,0.396009236574173,-0.09464499354362488
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,916589050477114,5,0.4,unconditioned__unconditioned-04__dn040__slot05__seed916589050477114.flac,0.2411598563194275,0.037784725427627563
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,576220339838781,6,1.0,unconditioned__unconditioned-04__dn100__slot06__seed576220339838781.flac,0.10849977284669876,0.17772476375102997
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,576220339838781,6,0.7,unconditioned__unconditioned-04__dn070__slot06__seed576220339838781.flac,0.10556866228580475,-0.013029101304709911
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,576220339838781,6,0.55,unconditioned__unconditioned-04__dn055__slot06__seed576220339838781.flac,-0.09090597182512283,0.2222530096769333
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,4,576220339838781,6,0.4,unconditioned__unconditioned-04__dn040__slot06__seed576220339838781.flac,0.11171095818281174,0.14344149827957153
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,845291948846361,1,1.0,unconditioned__unconditioned-05__dn100__slot01__seed845291948846361.flac,0.15040825307369232,0.07822766155004501
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,845291948846361,1,0.7,unconditioned__unconditioned-05__dn070__slot01__seed845291948846361.flac,0.2935389578342438,0.12085288763046265
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,845291948846361,1,0.55,unconditioned__unconditioned-05__dn055__slot01__seed845291948846361.flac,0.31720224022865295,0.06561160087585449
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,845291948846361,1,0.4,unconditioned__unconditioned-05__dn040__slot01__seed845291948846361.flac,-0.0630888119339943,0.40297719836235046
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,710378140300593,2,1.0,unconditioned__unconditioned-05__dn100__slot02__seed710378140300593.flac,0.18573981523513794,-0.03568320348858833
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,710378140300593,2,0.7,unconditioned__unconditioned-05__dn070__slot02__seed710378140300593.flac,0.06338512897491455,0.0028925917576998472
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,710378140300593,2,0.55,unconditioned__unconditioned-05__dn055__slot02__seed710378140300593.flac,0.25056278705596924,-0.04885222762823105
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,710378140300593,2,0.4,unconditioned__unconditioned-05__dn040__slot02__seed710378140300593.flac,-0.04820125550031662,0.19898231327533722
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,554159517989115,3,1.0,unconditioned__unconditioned-05__dn100__slot03__seed554159517989115.flac,0.07143235951662064,-0.27538439631462097
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,554159517989115,3,0.7,unconditioned__unconditioned-05__dn070__slot03__seed554159517989115.flac,-0.3407090902328491,-0.0423932708799839
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,554159517989115,3,0.55,unconditioned__unconditioned-05__dn055__slot03__seed554159517989115.flac,0.09572163969278336,0.31964144110679626
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,554159517989115,3,0.4,unconditioned__unconditioned-05__dn040__slot03__seed554159517989115.flac,0.10271100699901581,0.2655746340751648
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,499548161013021,4,1.0,unconditioned__unconditioned-05__dn100__slot04__seed499548161013021.flac,-0.021931950002908707,-0.09622977674007416
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,499548161013021,4,0.7,unconditioned__unconditioned-05__dn070__slot04__seed499548161013021.flac,0.24550509452819824,0.14359430968761444
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,499548161013021,4,0.55,unconditioned__unconditioned-05__dn055__slot04__seed499548161013021.flac,0.03639817237854004,0.34571731090545654
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,499548161013021,4,0.4,unconditioned__unconditioned-05__dn040__slot04__seed499548161013021.flac,0.11084440350532532,0.2151833325624466
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,799177406954422,5,1.0,unconditioned__unconditioned-05__dn100__slot05__seed799177406954422.flac,0.24690081179141998,-0.19323277473449707
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,799177406954422,5,0.7,unconditioned__unconditioned-05__dn070__slot05__seed799177406954422.flac,0.2671278417110443,0.05430395528674126
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,799177406954422,5,0.55,unconditioned__unconditioned-05__dn055__slot05__seed799177406954422.flac,0.2523591220378876,-0.27867773175239563
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,799177406954422,5,0.4,unconditioned__unconditioned-05__dn040__slot05__seed799177406954422.flac,0.1824609637260437,0.27771228551864624
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,755127694752658,6,1.0,unconditioned__unconditioned-05__dn100__slot06__seed755127694752658.flac,0.08520915359258652,0.1475018560886383
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,755127694752658,6,0.7,unconditioned__unconditioned-05__dn070__slot06__seed755127694752658.flac,0.0671381726861,-0.013839956372976303
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,755127694752658,6,0.55,unconditioned__unconditioned-05__dn055__slot06__seed755127694752658.flac,0.3701615631580353,0.05036499723792076
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,5,755127694752658,6,0.4,unconditioned__unconditioned-05__dn040__slot06__seed755127694752658.flac,0.3174288272857666,0.11377071589231491
descriptive,Descriptive,__family_centroid__,Family centroid,,__centroid__,,1.0,,-0.39113950729370117,0.05224967747926712
descriptive,Descriptive,__family_centroid__,Family centroid,,__centroid__,,0.7,,-0.3933904469013214,0.04243052378296852
descriptive,Descriptive,__family_centroid__,Family centroid,,__centroid__,,0.55,,-0.324945330619812,0.015530822798609734
descriptive,Descriptive,__family_centroid__,Family centroid,,__centroid__,,0.4,,-0.24850359559059143,0.0010710100177675486
abstract,Abstract,__family_centroid__,Family centroid,,__centroid__,,1.0,,0.21542516350746155,-0.042763371020555496
abstract,Abstract,__family_centroid__,Family centroid,,__centroid__,,0.7,,0.1763426661491394,-0.005842750892043114
abstract,Abstract,__family_centroid__,Family centroid,,__centroid__,,0.55,,0.18253959715366364,-0.029482899233698845
abstract,Abstract,__family_centroid__,Family centroid,,__centroid__,,0.4,,0.17412903904914856,0.06913509964942932
unconditioned,Unconditioned,__family_centroid__,Family centroid,,__centroid__,,1.0,,0.15759776532649994,-0.14041198790073395
unconditioned,Unconditioned,__family_centroid__,Family centroid,,__centroid__,,0.7,,0.14177288115024567,-0.08329614996910095
unconditioned,Unconditioned,__family_centroid__,Family centroid,,__centroid__,,0.55,,0.18854160606861115,-0.02999994345009327
unconditioned,Unconditioned,__family_centroid__,Family centroid,,__centroid__,,0.4,,0.12162970751523972,0.15137995779514313
