source_family_id,source_family_label,source_prompt_id,source_prompt_label,target_prompt_id,target_prompt_label,target_prompt_family_id,target_prompt_family_label,denoise,n,mean_cosine_similarity,std_cosine_similarity
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.08618734031915665,0.09219492971897125
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.11515902727842331,0.0976928249001503
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.017360420897603035,0.021202869713306427
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.22548002004623413,0.03748360648751259
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.09993230551481247,0.020166341215372086
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,0.044041115790605545,0.06027309596538544
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.2949502766132355,0.06684672087430954
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,-0.03709995001554489,0.04720786586403847
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,0.16389226913452148,0.05441216379404068
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,-0.0283867996186018,0.03263283148407936
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,-0.004485206212848425,0.05645465850830078
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,-0.06295882910490036,0.06808608770370483
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,-0.0006609627162106335,0.0314367301762104
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.04017111286520958,0.05905769020318985
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.05644784867763519,0.04939916729927063
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.04739260673522949,0.061032820492982864
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.34127673506736755,0.10748513787984848
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,0.018532048910856247,0.09048353135585785
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,0.13475462794303894,0.10468772053718567
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.18939638137817383,0.06401844322681427
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.19566696882247925,0.07794217020273209
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.07794607430696487,0.0455048643052578
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.04807199165225029,0.022778986021876335
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.21681849658489227,0.08127900958061218
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.0435362346470356,0.07317692786455154
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.02001209370791912,0.04516184329986572
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.21072596311569214,0.1630910485982895
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,-0.005365005228668451,0.050256986171007156
abstract,Abstract,abstract-02,Cosmic infoldings,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,0.053144317120313644,0.04549127817153931
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.254257470369339,0.07887864857912064
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.26105713844299316,0.07359547913074493
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.10830492526292801,0.05804753676056862
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.11507099866867065,0.10197680443525314
abstract,Abstract,abstract-02,Cosmic infoldings,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.18661294877529144,0.054179657250642776
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.11261400580406189,0.02963297627866268
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.06017214059829712,0.04211282730102539
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.1502859890460968,0.1099502220749855
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,-0.007097005844116211,0.06565168499946594
abstract,Abstract,abstract-03,Colliding blackholes,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,-0.0034874752163887024,0.12457097321748734
abstract,Abstract,abstract-03,Colliding blackholes,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.15123307704925537,0.12040767818689346
abstract,Abstract,abstract-03,Colliding blackholes,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.26570841670036316,0.1163863018155098
abstract,Abstract,abstract-03,Colliding blackholes,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.17664313316345215,0.14382290840148926
abstract,Abstract,abstract-03,Colliding blackholes,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.031062550842761993,0.04608536139130592
abstract,Abstract,abstract-03,Colliding blackholes,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.18985599279403687,0.07498591393232346
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.03642464056611061,0.0335615836083889
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.003799017518758774,0.025289146229624748
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.35485732555389404,0.051924582570791245
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,-0.0019026153022423387,0.0891646146774292
abstract,Abstract,abstract-04,Fragile entropic structure,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,0.008535507135093212,0.08638208359479904
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.32463717460632324,0.07072557508945465
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.2369569092988968,0.039022110402584076
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.0763465166091919,0.025107409805059433
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.04670487344264984,0.05514362454414368
abstract,Abstract,abstract-04,Fragile entropic structure,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.16761548817157745,0.04595130681991577
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.030244914814829826,0.03748870640993118
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.036642834544181824,0.05536991357803345
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.27081045508384705,0.08686693012714386
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,0.02427549846470356,0.07760590314865112
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,0.04008862003684044,0.08798625320196152
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.2623114585876465,0.05910675227642059
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.248566135764122,0.09055130928754807
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.08197394758462906,0.07292233407497406
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.06542591005563736,0.05156148597598076
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.21391959488391876,0.03946394845843315
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.051281481981277466,0.09873289614915848
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.09994843602180481,0.048014406114816666
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.30219313502311707,0.16888193786144257
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,-0.010189032182097435,0.04501112177968025
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,0.10193302482366562,0.1342824250459671
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.27101072669029236,0.088530033826828
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.31424713134765625,0.07387717813253403
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.09534036368131638,0.06414526700973511
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.08413014560937881,0.06197580695152283
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.2199835330247879,0.02674734778702259
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.1352301985025406,0.03850999101996422
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.06840745359659195,0.05833590403199196
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.126418337225914,0.08719045668840408
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,-0.008203371427953243,0.07626377046108246
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,-0.011856254190206528,0.06655991822481155
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.2032080888748169,0.05468697100877762
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.33054494857788086,0.07685049623250961
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.16683107614517212,0.05727912858128548
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.05702627822756767,0.05254863575100899
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.2125856876373291,0.09388770908117294
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.08435516804456711,0.05237956345081329
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.07554616779088974,0.07832279801368713
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.2557707726955414,0.10444588214159012
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,-0.07028552144765854,0.08396275341510773
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,0.006034031976014376,0.07987681776285172
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.1656644195318222,0.14826059341430664
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.29482004046440125,0.15484783053398132
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.14566026628017426,0.08940417319536209
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.05517324432730675,0.090730682015419
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.21092665195465088,0.06464354693889618
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.06364110857248306,0.04307597875595093
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.1207963302731514,0.08745117485523224
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.15242448449134827,0.12564139068126678
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,0.002347364788874984,0.0495842769742012
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,0.04602867737412453,0.07620171457529068
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.3031931221485138,0.1481962949037552
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.3128684461116791,0.18565520644187927
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.13905178010463715,0.17312178015708923
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.06692956387996674,0.08494242280721664
unconditioned,Unconditioned,unconditioned-04,Unconditioned slot 4,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.19246894121170044,0.14789319038391113
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.55,6,-0.06563705205917358,0.02262968383729458
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.55,6,-0.026049485430121422,0.05936530977487564
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.55,6,0.31119900941848755,0.12941116094589233
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.55,6,-0.033279869705438614,0.04943316802382469
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.55,6,0.04574337229132652,0.047234829515218735
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-01,Solar ekphrasis,abstract,Abstract,0.55,6,0.1854674071073532,0.08221540600061417
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-02,Cosmic infoldings,abstract,Abstract,0.55,6,0.25755593180656433,0.08830218762159348
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-03,Colliding blackholes,abstract,Abstract,0.55,6,0.1131025031208992,0.1419864147901535
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-04,Fragile entropic structure,abstract,Abstract,0.55,6,0.08784216642379761,0.041216716170310974
unconditioned,Unconditioned,unconditioned-05,Unconditioned slot 5,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.55,6,0.22783131897449493,0.023118993267416954
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,0.4008362591266632,0.18415714800357819
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.058882683515548706,0.05589975416660309
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.10325274616479874,0.028322622179985046
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.028007255867123604,0.06864899396896362
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,-0.06712448596954346,0.05940757691860199
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.05557309463620186,0.04650397598743439
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.1359310746192932,0.09646724164485931
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.061379462480545044,0.06473357230424881
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,-0.008430923335254192,0.04460148513317108
descriptive,Descriptive,descriptive-01,"Nature ambience, birds",abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.19298966228961945,0.08183203637599945
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.0405123233795166,0.07546032220125198
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,0.3553285598754883,0.15506277978420258
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.1147620901465416,0.09855718165636063
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,-0.011634488590061665,0.06354311108589172
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,-0.0011583141749724746,0.02677941881120205
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.13160796463489532,0.12681801617145538
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.153882697224617,0.11875706166028976
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.11373448371887207,0.0841761901974678
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.02269100211560726,0.04716583713889122
descriptive,Descriptive,descriptive-02,"City soundscape, traffic, noise",abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.13043420016765594,0.12442074716091156
descriptive,Descriptive,descriptive-03,Ambient synth loop,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.05745173990726471,0.0281741451472044
descriptive,Descriptive,descriptive-03,Ambient synth loop,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,0.02316957712173462,0.06119505688548088
descriptive,Descriptive,descriptive-03,Ambient synth loop,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.3241337239742279,0.07864314317703247
descriptive,Descriptive,descriptive-03,Ambient synth loop,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.02142389677464962,0.028805479407310486
descriptive,Descriptive,descriptive-03,Ambient synth loop,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.10071122646331787,0.13001422584056854
descriptive,Descriptive,descriptive-03,Ambient synth loop,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.0943584218621254,0.07814644277095795
descriptive,Descriptive,descriptive-03,Ambient synth loop,abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.07957945019006729,0.10051325708627701
descriptive,Descriptive,descriptive-03,Ambient synth loop,abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.07936150580644608,0.03772864118218422
descriptive,Descriptive,descriptive-03,Ambient synth loop,abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.025119537487626076,0.10014301538467407
descriptive,Descriptive,descriptive-03,Ambient synth loop,abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.21856282651424408,0.07026983797550201
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.049830783158540726,0.028938964009284973
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.06697499006986618,0.020195040851831436
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.05310019850730896,0.053070392459630966
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.3574882447719574,0.057906124740839005
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.06785932928323746,0.03269492834806442
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.07953742891550064,0.03130820766091347
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.1250825822353363,0.06674282252788544
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.10412121564149857,0.0638512372970581
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.01908157579600811,0.034644775092601776
descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty",abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.26102420687675476,0.0745316818356514
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.10512629896402359,0.037722282111644745
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,0.0705808699131012,0.05093630775809288
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.23238354921340942,0.07317359000444412
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.026860440149903297,0.05878162384033203
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.2445095032453537,0.07705147564411163
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,-0.024990275502204895,0.05927453190088272
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-02,Cosmic infoldings,abstract,Abstract,0.4,6,0.017847267910838127,0.08630107343196869
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-03,Colliding blackholes,abstract,Abstract,0.4,6,0.02624240703880787,0.07773563265800476
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-04,Fragile entropic structure,abstract,Abstract,0.4,6,0.03782529756426811,0.04461565241217613
descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop",abstract-05,Entangled bilateral transfer functions,abstract,Abstract,0.4,6,0.10215768963098526,0.09127561748027802
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-01,"Nature ambience, birds",descriptive,Descriptive,0.4,6,-0.06954509019851685,0.03536224737763405
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-02,"City soundscape, traffic, noise",descriptive,Descriptive,0.4,6,-0.09423167258501053,0.0740523710846901
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-03,Ambient synth loop,descriptive,Descriptive,0.4,6,0.28743070363998413,0.10487747192382812
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-04,"Cat purring, feline, kitty",descriptive,Descriptive,0.4,6,0.022651799023151398,0.0430886372923851
abstract,Abstract,abstract-01,Solar ekphrasis,descriptive-05,"Jazz piano chords, loop",descriptive,Descriptive,0.4,6,0.13764214515686035,0.0655321478843689
abstract,Abstract,abstract-01,Solar ekphrasis,abstract-01,Solar ekphrasis,abstract,Abstract,0.4,6,0.12831169366836548,0.05456480011343956
